CA2077637C	A	103	114	hydrocodone	TRIVIAL
CA2077637C	A	454	462	tramadol	TRIVIAL
CA2077637C	A	483	490	codeine	TRIVIAL
CA2077637C	A	492	501	oxycodone	SYSTEMATIC
CA2077637C	A	505	516	hydrocodone	TRIVIAL
CA2077637C	A	52	60	tramadol	TRIVIAL
CA2077637C	A	81	88	codeine	TRIVIAL
CA2077637C	A	90	99	oxycodone	SYSTEMATIC
CA2077637C	T	26	34	tramadol	TRIVIAL
CA2077637C	T	55	62	codeine	TRIVIAL
CA2077637C	T	64	73	oxycodone	SYSTEMATIC
CA2077637C	T	77	88	hydrocodone	SYSTEMATIC
CA2092271C	A	134	139	taxol	TRIVIAL
CA2092271C	A	201	206	taxol	TRIVIAL
CA2092271C	A	34	39	taxol	TRIVIAL
CA2092271C	T	26	31	taxol	TRIVIAL
CA2100514C	A	103	117	spiromethylene	FAMILY
CA2100514C	A	231	239	hydrogen	SYSTEMATIC
CA2100514C	A	241	247	methyl	SYSTEMATIC
CA2100514C	A	253	260	halogen	FAMILY
CA2100514C	A	27	34	steroid	FAMILY
CA2100514C	A	300	306	carbon	SYSTEMATIC
CA2100514C	A	321	335	spiromethylene	FAMILY
CA2100514C	A	350	356	carbon	SYSTEMATIC
CA2100514C	A	369	375	carbon	SYSTEMATIC
CA2100514C	A	438	446	steroids	FAMILY
CA2100514C	T	0	26	17-spiromethylene steroids	FAMILY
CA2102780C	A	104	112	tyrosine	TRIVIAL
CA2102780C	A	26	74	bis mono- and/or bicyclic aryl and/or heteroaryl	FAMILY
CA2102780C	A	407	455	bis mono- and/or bicyclic aryl and/or heteroaryl	FAMILY
CA2102780C	T	0	41	Bis mono-and bicyclic aryl and heteroaryl	FAMILY
CA2104399C	A	143	199	2-hydroxymethyl-5-(5-fluorocytosin-1-yl)-1.3-oxathiolane	SYSTEMATIC
CA2104399C	A	448	458	nucleoside	FAMILY
CA2104399C	T	37	93	2-hydroxymethyl-5-(5-fluorocytosin-1-yl)-1,3-oxathiolane	SYSTEMATIC
CA2106642C	A	131	139	hydroxyl	SYSTEMATIC
CA2106642C	A	143	168	2-methyl-1H-imidazol-1-yl	SYSTEMATIC
CA2106642C	A	236	244	hydrogen	SYSTEMATIC
CA2106642C	A	250	256	methyl	SYSTEMATIC
CA2106642C	A	25	36	carbazolone	FAMILY
CA2106642C	A	260	265	ethyl	SYSTEMATIC
CA2106642C	A	338	344	methyl	SYSTEMATIC
CA2106642C	A	348	353	ethyl	SYSTEMATIC
CA2106642C	A	474	485	ondansetron	TRIVIAL
CA2106642C	A	510	594	9-methyl-3-[(2-methyl-1H-imidazol-1-yl)methyl]--1,2,3,9-tetrahydro-4H-carbazol-4-one	SYSTEMATIC
CA2106642C	A	766	774	hydrogen	SYSTEMATIC
CA2106642C	A	840	851	ondansetron	TRIVIAL
CA2106642C	T	0	11	Carbazolone	FAMILY
CA2106819C	A	25	44	oligoribonucleotide	FAMILY
CA2106819C	T	0	19	Oligoribonucleotide	FAMILY
CA2120743C	A	14	43	acyclic phosphonomethoxyalkyl	FAMILY
CA2120743C	A	160	166	purine	FAMILY
CA2120743C	A	171	181	pyrimidine	FAMILY
CA2120743C	A	57	98	alkenyl and alkynyl purine and pyrimidine	MULTIPLE
CA2120743C	T	10	39	acyclic phosphonomethoxyalkyl	FAMILY
CA2120743C	T	53	94	alkenyl and alkynyl purine and pyrimidine	MULTIPLE
CA2142445C	A	106	115	azosemide	TRIVIAL
CA2142445C	A	135	140	amide	FAMILY
CA2142445C	T	23	32	azosemide	TRIVIAL
CA2143752C	A	243	248	amino	SYSTEMATIC
CA2143752C	A	281	282	H	FORMULA
CA2143752C	A	300	309	aliphatic	FAMILY
CA2143752C	A	331	338	carbons	FAMILY
CA2143752C	A	385	392	halogen	FAMILY
CA2143752C	A	399	403	acyl	SYSTEMATIC
CA2151377C	A	119	130	hydrocarbon	FAMILY
CA2151377C	A	138	147	arylalkyl	FAMILY
CA2151377C	A	149	153	aryl	FAMILY
CA2151377C	A	157	166	sulphonyl	SYSTEMATIC
CA2151377C	A	176	185	carbonate	SYSTEMATIC
CA2151377C	A	195	205	R11R12NCO-	FAMILY
CA2151377C	A	242	250	hydrogen	SYSTEMATIC
CA2151377C	A	257	268	hydrocarbon	FAMILY
CA2151377C	A	282	290	hydrogen	SYSTEMATIC
CA2151377C	A	296	307	hydrocarbon	FAMILY
CA2151377C	A	352	360	hydrogen	SYSTEMATIC
CA2151377C	A	362	369	halogen	FAMILY
CA2151377C	A	371	376	alkyl	FAMILY
CA2151377C	A	378	384	alkoxy	FAMILY
CA2151377C	A	386	395	alkylthio	FAMILY
CA2151377C	A	397	404	hydroxy	SYSTEMATIC
CA2151377C	A	406	420	alkylsulphonyl	FAMILY
CA2151377C	A	422	427	cyano	SYSTEMATIC
CA2151377C	A	429	444	trifluoromethyl	SYSTEMATIC
CA2151377C	A	446	456	cycloalkyl	FAMILY
CA2151377C	A	458	473	cycloalkylalkyl	FAMILY
CA2151377C	A	477	482	nitro	SYSTEMATIC
CA2151377C	A	503	511	hydrogen	SYSTEMATIC
CA2151377C	A	521	526	alkyl	FAMILY
CA2151377C	A	571	582	carbocyclic	FAMILY
CA2151377C	A	617	625	hydrogen	SYSTEMATIC
CA2151377C	A	62	65	CH2	FORMULA
CA2151377C	A	629	640	hydrocarbon	FAMILY
CA2151377C	A	676	684	hydrogen	SYSTEMATIC
CA2151377C	A	691	702	hydrocarbon	FAMILY
CA2151377C	A	715	716	O	FORMULA
CA2151377C	A	720	721	S	FORMULA
CA2151377C	A	783	791	alkylene	FAMILY
CA2151377C	A	87	90	CH2	FORMULA
