CA2120743C	A	57	98	alkenyl and alkynyl purine and pyrimidine	MULTIPLE
CA2120743C	T	53	94	alkenyl and alkynyl purine and pyrimidine	MULTIPLE
CA2163175C	A	1619	1647	mono-, di- or tri-halomethyl	MULTIPLE
CA2163175C	A	248	276	mono-, di- or tri-halomethyl	MULTIPLE
CA2318184C	A	215	242	mono-or di-C1-C6 alkylamino	MULTIPLE
CN100581544C	A	521	537	vitamin B-6, B12	MULTIPLE
CN101054403A	A	142	158	Chemomicin B,C,D	MULTIPLE
CN101054403A	A	197	213	Chemomicin B,C,D	MULTIPLE
CN101054403A	A	248	264	Chemomicin B,C,D	MULTIPLE
CN101054403A	A	391	407	Chemomicin B,C,D	MULTIPLE
CN101054403A	A	59	75	Chemomicin B,C,D	MULTIPLE
CN101054403A	T	17	38	Chemomycin A, B, C, D	MULTIPLE
