CA2077637C	A	103	114	hydrocodone	TRIVIAL
CA2077637C	A	454	462	tramadol	TRIVIAL
CA2077637C	A	483	490	codeine	TRIVIAL
CA2077637C	A	505	516	hydrocodone	TRIVIAL
CA2077637C	A	52	60	tramadol	TRIVIAL
CA2077637C	A	81	88	codeine	TRIVIAL
CA2077637C	T	26	34	tramadol	TRIVIAL
CA2077637C	T	55	62	codeine	TRIVIAL
CA2092271C	A	134	139	taxol	TRIVIAL
CA2092271C	A	201	206	taxol	TRIVIAL
CA2092271C	A	34	39	taxol	TRIVIAL
CA2092271C	T	26	31	taxol	TRIVIAL
CA2102780C	A	104	112	tyrosine	TRIVIAL
CA2106642C	A	474	485	ondansetron	TRIVIAL
CA2106642C	A	840	851	ondansetron	TRIVIAL
CA2142445C	A	106	115	azosemide	TRIVIAL
CA2142445C	T	23	32	azosemide	TRIVIAL
CA2154601C	A	62	72	esculoside	TRIVIAL
CA2154601C	A	74	83	esculetin	TRIVIAL
CA2195370C	A	39	47	tramadol	TRIVIAL
CA2195370C	T	39	47	tramadol	TRIVIAL
CA2224426C	A	238	248	oleic acid	TRIVIAL
CA2230690C	A	1233	1241	ketamine	TRIVIAL
CA2230690C	A	380	388	ketamine	TRIVIAL
CA2230690C	A	593	601	ketamine	TRIVIAL
CA2230690C	A	792	800	ketamine	TRIVIAL
CA2230690C	A	937	945	ketamine	TRIVIAL
CA2230690C	T	18	26	ketamine	TRIVIAL
CA2244512C	A	167	178	cholesterol	TRIVIAL
CA2244512C	A	395	404	quercetin	TRIVIAL
CA2255521C	A	281	292	citric acid	TRIVIAL
CA2257579C	A	144	153	genistein	TRIVIAL
CA2257579C	A	270	279	genistein	TRIVIAL
CA2257579C	A	378	387	genistein	TRIVIAL
CA2284863C	A	1073	1081	dextrose	TRIVIAL
CA2288726C	T	22	32	loratadine	TRIVIAL
CA2291391C	A	540	551	lactic acid	TRIVIAL
CA2293714C	A	89	97	farnesyl	TRIVIAL
CA2293714C	T	59	67	farnesyl	TRIVIAL
CA2299423C	A	232	241	histamine	TRIVIAL
CA2299423C	A	36	45	histamine	TRIVIAL
CA2299423C	A	634	643	histamine	TRIVIAL
CA2306214C	A	233	243	diclofenac	TRIVIAL
CA2306214C	T	47	57	diclofenac	TRIVIAL
CA2320288C	A	869	876	guanine	TRIVIAL
CA2321523C	A	377	386	efavirenz	TRIVIAL
CA2321523C	A	467	476	efavirenz	TRIVIAL
CA2321523C	A	562	571	efavirenz	TRIVIAL
CA2321523C	A	73	82	efavirenz	TRIVIAL
CA2321523C	T	31	40	efavirenz	TRIVIAL
CA2323839C	A	196	206	gabapentin	TRIVIAL
CA2323839C	A	210	220	pregabalin	TRIVIAL
CA2330128C	A	290	299	vitamin C	TRIVIAL
CA2331471C	A	133	136	CH3	TRIVIAL
CA2336799C	A	18	27	Vitamin C	TRIVIAL
CA2336799C	A	289	302	ascorbic acid	TRIVIAL
CA2336799C	A	3	16	ascorbic acid	TRIVIAL
CA2336799C	T	24	37	ascorbic acid	TRIVIAL
CA2339290C	A	348	363	hyaluronic acid	TRIVIAL
CA2339290C	A	68	83	hyaluronic acid	TRIVIAL
CA2339290C	T	21	36	hyaluronic acid	TRIVIAL
CA2346631C	A	274	283	ofloxacin	TRIVIAL
CA2346631C	A	371	380	ofloxacin	TRIVIAL
CA2346631C	A	91	100	ofloxacin	TRIVIAL
CA2346631C	T	104	113	ofloxacin	TRIVIAL
CA2346631C	T	57	66	ofloxacin	TRIVIAL
CA2347387C	A	26	37	menaquinone	TRIVIAL
CA2347387C	T	0	10	Vitamin k2	TRIVIAL
CA2350396C	A	81	92	resveratrol	TRIVIAL
CA2396151C	A	424	435	lincosamide	TRIVIAL
CA2419877C	A	27	36	tretinoin	TRIVIAL
CA2419877C	T	15	24	tretinoin	TRIVIAL
CA2421548C	A	14	20	serine	TRIVIAL
CA2421548C	T	22	28	serine	TRIVIAL
CA2426625C	A	553	564	fenofibrate	TRIVIAL
CA2426625C	T	15	26	fenofibrate	TRIVIAL
CA2438270C	A	1083	1091	aleurone	TRIVIAL
CA2444244C	A	27	38	acylanilide	TRIVIAL
CA2444244C	A	323	334	acylanilide	TRIVIAL
CA2444244C	A	482	493	acylanilide	TRIVIAL
CA2444244C	T	47	59	bicalutamide	TRIVIAL
CA2454699C	A	236	245	melatonin	TRIVIAL
CA2454699C	A	259	268	melatonin	TRIVIAL
CA2456970C	A	109	118	tamoxifen	TRIVIAL
CA2456970C	A	454	464	toremifene	TRIVIAL
CA2456970C	A	488	497	tamoxifen	TRIVIAL
CA2456970C	A	75	85	toremifene	TRIVIAL
CA2508180C	A	298	308	malic acid	TRIVIAL
CA2525524C	A	93	102	modafinil	TRIVIAL
CA2525524C	T	29	38	modafinil	TRIVIAL
CA2533117A1	A	141	150	adenosine	TRIVIAL
CA2533117A1	A	422	431	serotonin	TRIVIAL
CA2533117A1	A	464	477	noradrenaline	TRIVIAL
CA2533117A1	A	500	508	dopamine	TRIVIAL
CA2533117A1	A	531	540	serotonin	TRIVIAL
CA2533117A1	A	541	554	noradrenaline	TRIVIAL
CA2533117A1	A	610	619	serotonin	TRIVIAL
CA2537747A1	A	61	69	Loxapine	TRIVIAL
CA2537747A1	A	76	85	serotonin	TRIVIAL
CA2537747A1	T	21	30	serotonin	TRIVIAL
CA2537747A1	T	54	62	loxapine	TRIVIAL
CA2548379C	A	309	324	arabinogalactan	TRIVIAL
CA2552694A1	A	154	161	Glycine	TRIVIAL
CA2552694A1	A	163	171	Arginine	TRIVIAL
CA2552694A1	A	173	180	Leucine	TRIVIAL
CA2552694A1	A	182	190	Creatine	TRIVIAL
